user_id,pratilipi_id,category_name,predicted_id,predicted_cat,jac_score,cat_jac_score
5506791949822272,"[1377786228185635, 1377786228185635, 1377786228185635]","['science-fiction', 'suspense', 'action-and-adventure']","[1377786222257383, 286357600245448, 1377786228171367, 1377786218619370, 1377786227284585, 1377786227990991, 1377786227955281, 1377786225216347, 1377786223636381, 1377786221225471]","['science-fiction', 'suspense', 'action-and-adventure', 'Horror-Marathon', 'romance', 'horror']",0.0,0.5
5506791949840301,"[1377786222810405, 1377786222810405, 1377786222810405, 1377786222979179, 1377786222979179, 1377786222979179, 1377786218168020, 1377786218168020, 1377786218168020, 1377786218181100]","['suspense', 'action-and-adventure', 'horror', 'horror', 'suspense', 'action-and-adventure', 'horror', 'suspense', 'women', 'horror', 'suspense', 'women', 'women', 'horror', 'suspense']","[1377786217777826, 1377786226172067, 1377786216393926, 1377786220400136, 1377786220326921, 1377786222466926, 1377786215828402, 1377786217269651, 1377786227209469, 1377786225617213]","['novels', 'suspense', 'action-and-adventure', 'romance', 'horror', 'relegion-and-spiritual']",0.0,0.42857142857142855
5506791949851185,"[1377786217027098, 1377786217027098, 1377786217027098, 1377786217032598, 1377786217032598, 1377786217032598, 1377786217036892, 1377786217036892, 1377786217036892, 1377786217043521]","['suspense', 'romance', 'family', 'suspense', 'family', 'romance', 'romance', 'family', 'suspense', 'family', 'romance', 'suspense', 'family', 'romance', 'suspense', 'romance', 'family', 'suspense']","[1377786227237792, 1377786217863147, 1377786216960380, 1377786216971888, 1377786216947868, 1377786216989010, 1377786216901040, 1377786216966805, 1377786222285240, 1377786223636028]","['swahindi2', 'novels', 'suspense', 'webseries', 'family', 'romance']",0.0,0.5
5506791949863392,"[1377786219886376, 1377786228273881, 1377786228273881, 1377786228273881, 1377786228273954, 1377786228273954, 1377786228273954, 1377786218525910, 1377786218525910, 1377786218525910]","['horror', 'novels', 'romance', 'entertainment', 'swahindi2', 'social', 'novels', 'family', 'romance', 'women', 'women', 'family', 'social']","[1377786225615456, 1377786228275973, 1377786222257383, 19092664391368, 1377786228263754, 1377786228315340, 1377786228279025, 1377786228361430, 1377786226836246, 1377786219670171]","['swahindi2', 'novels', 'moral-inspiring', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'horror', 'relegion-and-spiritual']",0.0,0.5
5506791949864988,"[1377786226986715, 1377786226986715, 1377786226986715, 1377786227025937, 1377786227025937, 1377786227025937, 1377786227056545, 1377786227056545, 1377786227056545]","['suspense', 'drama', 'romance', 'romance', 'suspense', 'drama', 'romance', 'suspense', 'drama']","[1377786226946274, 1081531931203272, 1377786228015466, 1377786223708012, 1377786224554829, 1377786228077453, 1377786228269106, 1377786220635767, 1377786225145594, 1377786215542971]","['shortstories', 'drama', 'novels', 'life', 'suspense', 'comedy', 'romance']",0.0,0.42857142857142855
5506791949865711,"[1377786226911537, 1377786226911537, 1377786226911537, 1377786227054860, 1377786227054860, 1377786227054860, 1377786227081507, 1377786227081507, 1377786227081507, 1377786227095869]","['novels', 'romance', 'swahindi2', 'novels', 'swahindi2', 'romance', 'swahindi2', 'novels', 'romance', 'swahindi2', 'romance', 'novels']","[1377786225114498, 1377786222301160, 1377786228015466, 1377786228253136, 1377786228269106, 1377786220635767, 1377786226273498, 1377786223636028, 1377786226828893, 1377786228244062]","['swahindi2', 'drama', 'novels', 'fantasy', 'life', 'suspense', 'action-and-adventure', 'webseries', 'comedy', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.2727272727272727
5506791949875822,"[1377786227260007, 1377786227260007]","['romance', 'life']","[1377786227237792, 1377786222328101, 1377786224266890, 1377786223443788, 1377786220716493, 1377786222371980, 1377786226961393, 1377786217829713, 1377786217996376, 1377786227331258]","['entertainment', 'pravasi-sahitya', 'swahindi2', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'Indiawale', 'family', 'romance']",0.0,0.16666666666666666
5506791949876974,"[1377786217194471, 1377786217194471, 1377786217194471]","['moral-inspiring', 'suspense', 'romance']","[1377786224652449, 1377786224303490, 1377786224480740, 1377786224550693, 1377786225401832, 1377786219840714, 1377786224422282, 1377786224358091, 1377786218420601, 1377786224141437]","['experiences-and-memories', 'drama', 'suspense', 'social', 'family', 'romance', 'horror']",0.0,0.25
5506791949903157,"[1377786223438760, 1377786223438760, 1377786223438760, 1377786221719412, 1377786221719412, 1377786221700740, 1377786221700740, 1377786221652818, 1377786221652818]","['life', 'family', 'romance', 'entertainment', 'fantasy', 'entertainment', 'fantasy', 'entertainment', 'fantasy']","[1377786223351488, 1377786223489702, 1377786220635767, 1377786223441162, 1377786223463767, 1377786223578392, 1377786223502041, 1377786227538396, 1377786223480957, 1377786223498335]","['novels', 'women', 'life', 'family', 'romance']",0.0,0.42857142857142855
5506791949908110,"[1377786226145045, 1377786226145045, 1377786226145045, 1377786226169419, 1377786226169419, 1377786226169419, 1377786226178681, 1377786226178681, 1377786226178681]","['romance', 'Pratilipi-Awards-Hindi', 'fantasy', 'romance', 'Pratilipi-Awards-Hindi', 'fantasy', 'Pratilipi-Awards-Hindi', 'romance', 'fantasy']","[1377786226039590, 1377786218896999, 1377786226009735, 1377786223460524, 1377786222519757, 1377786217829713, 1377786220451091, 1377786226079061, 1377786223636028, 1377786227438429]","['entertainment', 'novels', 'fantasy', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.3333333333333333
5506791949926868,"[1377786224203751, 1377786224203751, 1377786224203751, 1377786228060990, 1377786228060990, 1377786228060990, 1377786222809159, 1377786222809159, 1377786222830858, 1377786222830858]","['romance', 'Pratilipi-kalamkar-samman', 'suspense', 'romance', 'family', 'action-and-adventure', 'romance', 'family', 'romance', 'family', 'family', 'romance']","[1377786223460676, 1377786223412645, 1377786222301160, 1377786222587112, 1377786223694732, 1377786227379022, 1377786224344398, 1377786224046809, 1377786223757209, 1377786223996382]","['drama', 'novels', 'suspense', 'webseries', 'family', 'comedy', 'romance', 'Pratilipi-Awards-Hindi', 'Pratilipi-kalamkar-samman']",0.0,0.4
5506791949935767,"[1377786222584579, 1377786222549301, 1377786221453540, 1377786228280055, 1377786228280055, 1377786228280055, 1377786228096833, 1377786228096833, 1377786228096833, 1377786228292347]","['shortstories', 'shortstories', 'shortstories', 'Horror-Marathon', 'murder-mystery', 'fantasy', 'romance', 'action-and-adventure', 'family', 'novels', 'social', 'family']","[1377786225558854, 1377786222291016, 1377786216079658, 1377786224548747, 1377786224524394, 1377786215757114, 1377786225381677, 1377786224960720, 1377786221388821, 1377786227456826]","['entertainment', 'shortstories', 'life', 'moral-inspiring', 'mythology', 'social', 'Serieswriting', 'family', 'romance', 'horror', 'relegion-and-spiritual']",0.0,0.25
5506791949936938,"[1377786224094265, 1377786224094265, 1377786224094265]","['horror', 'suspense', 'murder-mystery']","[1377786227443141, 1377786216393926, 1377786220788906, 1377786227303212, 1377786222466926, 1377786224063311, 1377786228341650, 1377786220793464, 1377786219071033, 1377786227209469]","['entertainment', 'fantasy', 'suspense', 'mythology', 'action-and-adventure', 'Serieswriting', 'romance', 'horror']",0.0,0.2222222222222222
5506791949937072,"[1377786226421711, 1377786226421711, 1377786226421711, 1377786226603080, 1377786226603080, 1377786226603080, 1377786226575357, 1377786226575357, 1377786226575357, 1377786226530960]","['romance', 'family', 'life', 'life', 'family', 'romance', 'romance', 'family', 'life', 'life', 'romance', 'family']","[1377786226059620, 1377786222798375, 1377786220112200, 1377786215861292, 1377786227298999, 1377786222285240, 1377786219071033, 1377786217793819, 1377786223636028, 1377786216474140]","['entertainment', 'shortstories', 'swahindi2', 'novels', 'suspense', 'social', 'webseries', 'romance']",0.0,0.1
5506791949937903,"[1377786228167104, 1377786228167104, 1377786228167104, 1377786228009141, 1377786228009141, 1377786228009141, 1377786227915906, 1377786227915906, 1377786227915906]","['swahindi2', 'suspense', 'social', 'suspense', 'social', 'swahindi2', 'suspense', 'swahindi2', 'social']","[1377786217506212, 1377786228237862, 1377786225807047, 1377786228322986, 1377786228163887, 1377786220548720, 1377786216442292, 1377786215632054, 1377786227851639, 1377786217996376]","['shortstories', 'swahindi2', 'drama', 'novels', 'women', 'moral-inspiring', 'suspense', 'social', 'webseries', 'Indiawale', 'family', 'romance']",0.0,0.25
5506791949938661,"[1377786225267186, 1377786225267186, 1377786225357932, 1377786225357932, 1377786225452552, 1377786225452552, 1377786225564530, 1377786225564530, 1377786225570252, 1377786225570252]","['Pratilipi-Awards-Hindi', 'novels', 'romance', 'novels', 'novels', 'romance', 'novels', 'romance', 'romance', 'novels', 'romance', 'novels']","[1377786228272000, 1377786227273475, 1377786228168612, 1377786217837225, 1377786228289579, 1377786228286993, 1377786228271510, 1377786220635767, 1377786228288182, 1377786228231798]","['entertainment', 'crime', 'drama', 'novels', 'women', 'fantasy', 'life', 'suspense', 'social', 'action-and-adventure', 'Serieswriting', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.21428571428571427
5506791949941411,"[1377786221075655, 1377786221075655, 1377786222620739, 1377786222620739, 1377786222620739, 1377786228269590, 1377786228269590, 1377786228269590]","['horror', 'webseries', 'family', 'romance', 'entertainment', 'suspense', 'romance', 'novels']","[1377786228043654, 1377786222269895, 1377786221954632, 1377786217829801, 1377786222551564, 1377786224239443, 1377786224547252, 1377786220635767, 1377786219071033, 1377786217106138]","['shortstories', 'drama', 'novels', 'women', 'life', 'suspense', 'social', 'family', 'romance', 'horror']",0.0,0.4166666666666667
5506791949945186,"[1377786217546718, 1377786217546718, 1377786217546718, 1377786217549973]","['women', 'romance', 'social', 'moral-inspiring']","[1377786226747587, 1377786218773677, 1377786217931792, 1377786226961393, 1377786224239443, 1377786224827413, 1377786217758905, 1377786215663514, 1377786225030844, 1377786218512350]","['shortstories', 'women', 'life', 'moral-inspiring', 'social', 'family', 'romance']",0.0,0.5714285714285714
5506791949945781,"[1377786228222257, 1377786228222257, 1377786228222257, 1377786227651080, 1377786227651080, 1377786227651080, 1377786227862400, 1377786227862400, 1377786227862400]","['romance', 'suspense', 'novels', 'suspense', 'romance', 'novels', 'romance', 'family', 'novels']","[1377786222285240, 1377786217837225, 1377786226961393, 1377786217829713, 1377786225588566, 1377786228018743, 1377786227092664, 1377786218817625, 1377786225028506, 1377786227438429]","['entertainment', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'comedy', 'romance']",0.0,0.36363636363636365
5506791949948448,"[1377786224273054, 1377786224273054, 1377786224277366, 1377786224277366, 1377786224299864, 1377786224299864, 1377786224349869, 1377786224349869, 1377786224333584, 1377786224333584]","['horror', 'shortstories', 'horror', 'shortstories', 'horror', 'shortstories', 'shortstories', 'horror', 'shortstories', 'horror']","[1377786224100456, 1377786222552875, 1377786222356620, 1377786224145452, 1377786227493995, 1377786222479953, 1377786215492180, 1377786222395989, 1377786227350071, 1377786219565018]","['children', 'shortstories', 'crime', 'novels', 'women', 'life', 'social', 'Indiawale', 'family', 'romance', 'Pratilipi-Awards-Hindi', 'horror']",0.0,0.16666666666666666
5506791949949907,"[1377786219470503, 1377786219470503, 1377786219470503, 1377786218268579, 1377786218268579, 1377786218268579, 1377786218245434, 1377786218245434, 1377786218245434, 1377786225872746]","['family', 'novels', 'romance', 'novels', 'romance', 'social', 'romance', 'social', 'novels', 'novels', 'romance', 'romance', 'novels']","[1377786227273475, 1377786228053751, 1377786219499246, 1377786227212444, 1377786225726965, 1377786220635767, 1377786219071033, 1377786225726971, 1377786227609820, 1377786225726975]","['swahindi2', 'novels', 'life', 'social', 'Horror-Marathon', 'family', 'romance', 'Pratilipi-Awards-Hindi', 'relegion-and-spiritual']",0.0,0.4444444444444444
5506791949950272,"[1377786219726956, 1377786219726956, 1377786219726956, 1377786219789419, 1377786219789419, 1377786219789419, 1377786219848494, 1377786219848494, 1377786219848494, 1377786219875743]","['family', 'romance', 'novels', 'family', 'romance', 'novels', 'novels', 'family', 'romance', 'romance', 'family', 'novels', 'novels', 'romance', 'family', 'novels', 'family', 'romance', 'novels', 'family', 'romance', 'novels', 'romance', 'family', 'romance', 'family', 'novels']","[1377786218393345, 1377786219024515, 1377786218266246, 1377786218735303, 1377786218290539, 1377786218799023, 1377786219519509, 1377786218627958, 1377786218308568, 1377786218766399]","['family', 'romance']",0.0,0.6666666666666666
5506791949958295,"[1377786227592995, 1377786227592995, 1377786227592995, 1377786228096545, 1377786228096545, 1377786228096545]","['novels', 'romance', 'family', 'novels', 'family', 'romance']","[1377786227458392, 1377786228252645, 1377786228287206, 1377786228262789, 1377786228286993, 1377786228222257, 1377786228361430, 1377786220635767, 1377786228274392, 1377786227534236]","['swahindi2', 'science-fiction', 'novels', 'life', 'suspense', 'action-and-adventure', 'Indiawale', 'family', 'romance']",0.0,0.3333333333333333
5506791949958492,"[1377786228255668, 1377786228255668, 1377786228255668, 1377786228234697, 1377786228234697, 1377786228220556, 1377786228220556, 1377786228220556]","['swahindi2', 'family', 'novels', 'romance', 'swahindi2', 'novels', 'action-and-adventure', 'romance']","[1377786228287074, 1377786226703075, 1377786220635767, 1377786228056936, 1377786226716747, 1377786226575726, 1377786226924400, 1377786226758836, 1377786226823639, 1377786226811095]","['entertainment', 'swahindi2', 'novels', 'life', 'suspense', 'comedy', 'romance', 'Pratilipi-kalamkar-samman']",0.0,0.3
5506791949958754,"[1377786228330242, 1377786228330242, 1377786228330242]","['romance', 'drama', 'webseries']","[1377786227273475, 1377786227293733, 1377786220635767, 1377786217837225, 1377786220716493, 1377786226773519, 1377786226961393, 1377786228174423, 1377786217996376, 1377786227092664]","['entertainment', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'family', 'comedy', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.07692307692307693
5506791949965254,"[1377786228207827, 1377786228207827, 1377786228207827, 1377786228029418, 1377786228029418, 1377786228029418, 1377786228231469, 1377786228231469, 1377786228231469, 1377786228336060]","['suspense', 'novels', 'romance', 'suspense', 'romance', 'novels', 'novels', 'romance', 'suspense', 'novels', 'romance', 'suspense']","[1377786228198211, 1377786228273636, 1377786228287206, 1377786226002697, 1377786228187628, 1377786228292014, 1377786228269106, 1377786228284951, 1377786228262109, 1377786228236701]","['swahindi2', 'novels', 'suspense', 'social', 'family', 'romance']",0.0,0.5
5506791949966102,"[1377786228151523, 1377786228151523, 1377786227006394, 1377786228286043, 1377786228286043, 1377786227370167, 1377786227370167]","['family', 'romance', 'romance', 'family', 'romance', 'suspense', 'romance']","[1377786227237792, 1377786227087266, 1377786227563946, 1377786217863147, 1377786223443788, 1377786227511278, 1377786222400686, 1377786216089657, 1377786222025563, 1377786227264702]","['entertainment', 'swahindi2', 'short-story-challenge', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'horror']",0.0,0.25
5506791949983124,"[1377786226209116, 1377786226209116, 1377786226209120, 1377786226209120, 1377786226236440, 1377786226236440, 1377786226250662, 1377786226250662, 1377786226277867, 1377786226277867]","['suspense', 'Pratilipi-kalamkar-samman', 'Pratilipi-kalamkar-samman', 'suspense', 'Pratilipi-kalamkar-samman', 'suspense', 'suspense', 'Pratilipi-kalamkar-samman', 'suspense', 'Pratilipi-kalamkar-samman', 'Pratilipi-kalamkar-samman', 'suspense', 'suspense', 'Pratilipi-kalamkar-samman', 'Pratilipi-kalamkar-samman', 'suspense', 'Pratilipi-kalamkar-samman', 'suspense', 'suspense', 'Pratilipi-kalamkar-samman', 'suspense', 'Pratilipi-kalamkar-samman', 'suspense', 'Pratilipi-kalamkar-samman']","[1377786225998817, 1377786226039554, 1377786226053033, 1377786226027788, 1377786226012271, 1377786228269106, 1377786226027798, 1377786226012279, 1377786225948569, 1377786225986235]","['suspense', 'Pratilipi-kalamkar-samman', 'romance']",0.0,0.6666666666666666
5506791950024840,"[1377786224873374, 1377786224873374, 1377786224873374]","['fantasy', 'romance', 'family']","[1377786227273475, 1377786225807047, 1377786224126953, 1377786228337385, 1377786220716493, 1377786226961393, 1377786217829713, 1377786220451091, 1377786217996376, 1377786215663514]","['entertainment', 'shortstories', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.16666666666666666
5506791950028127,"[1377786228256389, 1377786228256389, 1377786228256389, 1377786227862400, 1377786227862400, 1377786227862400, 1377786228278405, 1377786228278405, 1377786228278405, 1377786228237196]","['life', 'family', 'romance', 'family', 'novels', 'romance', 'social', 'romance', 'family', 'social', 'family', 'romance', 'romance', 'novels', 'suspense', 'Pratilipi-kalamkar-samman', 'romance', 'suspense', 'family', 'romance', 'novels']","[1377786227454720, 1377786228226050, 1377786225807047, 1377786222301160, 1377786217837225, 1377786227367249, 1377786220054291, 1377786220451091, 1377786226561719, 1377786226857567]","['entertainment', 'drama', 'crime', 'novels', 'women', 'suspense', 'social', 'action-and-adventure', 'webseries', 'family', 'comedy', 'romance']",0.0,0.35714285714285715
5506791950031521,"[1377786228254871, 1377786228254871, 1377786228254871, 1377786228227827, 1377786228227827, 1377786228227827, 1377786228292784, 1377786228292784, 1377786228292784]","['novels', 'romance', 'swahindi2', 'action-and-adventure', 'suspense', 'horror', 'novels', 'social', 'romance']","[1377786228281893, 1377786224544489, 1377786227081514, 1377786227298999, 1377786227869774, 1377786228286640, 1377786228271510, 1377786228361430, 1377786228288182, 1377786228287034]","['entertainment', 'swahindi2', 'drama', 'novels', 'women', 'fantasy', 'suspense', 'romance', 'horror', 'relegion-and-spiritual']",0.0,0.4166666666666667
5506791950031542,"[1377786220571611, 1377786220571611, 1377786220571611, 1377786220586028, 1377786220586028, 1377786220586028, 1377786220603738, 1377786220603738, 1377786220603738, 1377786220630455]","['suspense', 'romance', 'novels', 'novels', 'romance', 'suspense', 'suspense', 'romance', 'novels', 'suspense', 'romance', 'novels', 'suspense', 'romance', 'novels', 'suspense', 'romance', 'novels', 'novels', 'suspense', 'romance', 'novels', 'romance', 'suspense', 'novels', 'suspense', 'romance', 'romance', 'novels', 'suspense', 'novels', 'romance', 'suspense']","[1377786225114498, 1377786220365603, 1377786219995429, 1377786219896039, 1377786219806729, 1377786219867788, 1377786220297076, 1377786220018999, 1377786223636028, 1377786220073565]","['novels', 'suspense', 'romance']",0.0,1.0
5506791950034779,"[1377786222433697, 1377786222433697, 1377786222433697]","['suspense', 'romance', 'novels']","[1377786216043264, 1377786222223681, 1377786220371328, 1377786219874568, 1377786220467368, 1377786227081514, 1377786219980813, 1377786220820141, 1377786220297337, 1377786220770142]","['shortstories', 'swahindi2', 'women', 'suspense', 'mythology', 'romance', 'relegion-and-spiritual']",0.0,0.25
5506791950041787,"[1377786215494493, 1377786223283534, 1377786223283534, 1377786223283534, 1377786219828710, 1377786219828710, 1377786219828710, 1377786219859436, 1377786219859436, 1377786219998821]","['romance', 'family', 'romance', 'life', 'romance', 'life', 'family', 'life', 'romance', 'life', 'romance', 'life', 'romance', 'romance', 'life', 'romance', 'life', 'life', 'romance']","[1377786228273636, 1377786221452491, 1377786227052622, 1377786226269683, 1377786224790230, 1377786226928664, 1377786216267993, 1377786228287034, 1377786225701662, 1377786223757375]","['entertainment', 'novels', 'women', 'suspense', 'action-and-adventure', 'family', 'Pratilipi-kalamkar-samman', 'romance', 'relegion-and-spiritual']",0.0,0.2
5506791950052622,"[1377786226913960, 1377786226913960, 1377786226913960, 1377786226942312, 1377786226942312, 1377786226942312, 1377786228272281, 1377786228272281, 1377786228272281, 1377786228278405]","['entertainment', 'romance', 'family', 'family', 'romance', 'entertainment', 'suspense', 'novels', 'romance', 'romance', 'family', 'social', 'novels', 'action-and-adventure', 'romance']","[1377786223351488, 1377786226901061, 1377786226663720, 1377786228231913, 1377786226719474, 1377786228075635, 1377786226610514, 1377786226873014, 1377786220635767, 1377786226983830]","['entertainment', 'life', 'family', 'romance']",0.0,0.375
5506791950056918,"[1377786227186214, 1377786227186214, 1377786227186245, 1377786227186245, 1377786227201066, 1377786227201066, 1377786227201066, 1377786227186333, 1377786227186333, 1377786227186296]","['romance', 'suspense', 'suspense', 'romance', 'suspense', 'entertainment', 'romance', 'romance', 'suspense', 'suspense', 'romance', 'suspense', 'romance']","[1377786227168389, 1377786227063657, 1377786227149674, 1377786227011661, 1377786226977456, 1377786227149813, 1377786227011701, 1377786227083830, 1377786226487322, 1377786227063615]","['suspense', 'romance']",0.0,0.6666666666666666
5506791950062646,"[1377786223648487, 1377786223648487, 1377786223648487, 1377786223942590, 1377786223942590, 1377786223942590]","['romance', 'novels', 'drama', 'novels', 'action-and-adventure', 'romance']","[1377786223474244, 1377786223501668, 1377786224266890, 1377786223443788, 1377786225847309, 1377786223708242, 1377786220635767, 1377786217996376, 1377786223772251, 1377786223450652]","['entertainment', 'novels', 'life', 'suspense', 'social', 'action-and-adventure', 'family', 'romance']",0.0,0.3333333333333333
5506791950063183,"[1377786226365263, 1377786226365263, 1377786226365263, 1377786228097353, 1377786228097353, 1377786228097353, 1377786228263059, 1377786228263059, 1377786228263059, 1377786228291116]","['romance', 'suspense', 'social', 'social', 'romance', 'suspense', 'romance', 'social', 'suspense', 'swahindi2', 'suspense', 'romance', 'suspense', 'romance']","[1377786226191104, 1377786226326498, 1377786225962716, 1377786226015819, 1377786226177515, 1377786222552875, 1377786225868814, 1377786225849648, 1377786226216763, 1377786225919068]","['shortstories', 'women', 'suspense', 'social', 'romance']",0.0,0.5
5506791950064195,"[1377786220632576, 1377786220632576, 1377786227925606, 1377786227925606, 1377786227925606]","['romance', 'shortstories', 'romance', 'action-and-adventure', 'novels']","[1377786216433315, 1377786220067143, 1377786222257383, 1377786227467656, 1377786221686858, 1377786220606572, 1377786217821905, 1377786220039025, 1377786228269590, 1377786227923867]","['shortstories', 'novels', 'moral-inspiring', 'suspense', 'social', 'Indiawale', 'family', 'Pratilipi-kalamkar-samman', 'romance', 'Pratilipi-Awards-Hindi', 'politics']",0.0,0.25
5506791950080889,"[1377786228108986, 1377786228108986, 1377786228108986, 1377786228124196, 1377786228124196, 1377786228124196, 1377786228139277, 1377786228139277, 1377786228139277, 1377786228157051]","['romance', 'suspense', 'swahindi2', 'swahindi2', 'romance', 'suspense', 'swahindi2', 'suspense', 'romance', 'romance', 'swahindi2', 'suspense', 'romance', 'suspense', 'swahindi2', 'swahindi2', 'suspense', 'romance', 'swahindi2', 'romance', 'suspense', 'swahindi2', 'suspense', 'romance', 'suspense', 'swahindi2', 'romance', 'suspense', 'romance', 'swahindi2', 'swahindi2', 'suspense', 'romance', 'romance', 'suspense', 'swahindi2', 'swahindi2', 'Serieswriting', 'romance', 'swahindi2', 'murder-mystery', 'Horror-Marathon', 'murder-mystery', 'swahindi2', 'Horror-Marathon', 'murder-mystery', 'swahindi2', 'Serieswriting', 'romance', 'swahindi2', 'Serieswriting', 'romance', 'novels', 'family']","[1377786227756036, 1377786221474343, 1377786227647464, 1377786228032553, 1377786227796851, 1377786227892886, 1377786220635767, 1377786227458102, 1377786227679548, 1377786227871135]","['life', 'swahindi2', 'suspense', 'romance']",0.0,0.3333333333333333
5506791950084215,"[1377786228225975, 1377786228264941, 1377786228274181, 1377786228274181, 1377786228273954, 1377786228273954, 1377786228273954]","['swahindi2', 'swahindi2', 'erotica', 'webseries', 'novels', 'social', 'swahindi2']","[1377786227927745, 1377786227658469, 1377786227706032, 1377786227724372, 1377786227615414, 1377786227782711, 1377786227458392, 1377786227205913, 1377786227504122, 1377786227692445]","['swahindi2', 'action-and-adventure', 'Pratilipi-kalamkar-samman', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.1111111111111111
5506791950088467,"[1377786228286043, 1377786228286043, 1377786228282874, 1377786228282874, 1377786228282874, 1377786228193614, 1377786228193614, 1377786228193614, 1377786228243389, 1377786228243389]","['family', 'romance', 'Pratilipi-kalamkar-samman', 'swahindi2', 'action-and-adventure', 'romance', 'novels', 'family', 'family', 'romance', 'novels', 'women', 'family', 'romance', 'romance', 'fantasy', 'family']","[1377786223351488, 1377786220112200, 1377786226033646, 1377786225799121, 1377786226086482, 1377786224547252, 1377786226062196, 1377786226059478, 1377786219071033, 1377786226084156]","['entertainment', 'drama', 'novels', 'moral-inspiring', 'family', 'romance']",0.0,0.2727272727272727
5506791950109021,"[1377786226746339, 1377786226746339, 1377786226746339, 1377786226788819, 1377786226788819, 1377786226788819, 1377786226859557, 1377786226859557, 1377786226859557, 1377786226925023]","['family', 'romance', 'action-and-adventure', 'action-and-adventure', 'family', 'romance', 'novels', 'romance', 'action-and-adventure', 'action-and-adventure', 'novels', 'romance', 'romance', 'action-and-adventure', 'novels', 'romance', 'action-and-adventure', 'novels', 'novels', 'action-and-adventure', 'romance', 'romance', 'action-and-adventure', 'novels']","[1377786227273475, 1377786220112200, 1377786226202026, 1377786226248304, 1377786226234483, 1377786226060725, 1377786220635767, 1377786222285240, 1377786226088410, 1377786216474140]","['entertainment', 'novels', 'life', 'social', 'action-and-adventure', 'webseries', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.4444444444444444
5506791950114781,"[1377786224253417, 1377786224253394, 1377786224301388]","['romance', 'romance', 'romance']","[1377786228219841, 1377786228217698, 1377786225807047, 1377786224261063, 1377786217837225, 1377786228015466, 1377786220635767, 1377786224261047, 1377786225145594, 1377786227784572]","['swahindi2', 'novels', 'women', 'life', 'suspense', 'erotica', 'social', 'family', 'romance']",0.0,0.1111111111111111
5506791950119983,"[1377786227617834, 1377786227617834, 1377786227617834, 1377786228185376, 1377786228185376, 1377786228185376, 1377786228253811, 1377786228253811, 1377786228253811, 1377786228276197]","['novels', 'family', 'romance', 'Serieswriting', 'novels', 'romance', 'Indiawale', 'comedy', 'suspense', 'novels', 'social', 'romance', 'social', 'romance', 'family', 'romance']","[1377786228283937, 1377786228279608, 1377786227273475, 1377786222285240, 1377786217837225, 1377786228253938, 1377786220635767, 1377786228278968, 1377786228354874, 1377786228356318]","['entertainment', 'novels', 'women', 'life', 'suspense', 'social', 'action-and-adventure', 'webseries', 'Indiawale', 'family', 'romance', 'Pratilipi-Awards-Hindi']",0.0,0.42857142857142855
5506791950123804,"[1377786225899188, 1377786225771095, 1377786225743231, 1377786225612981, 1377786225511065, 1377786225503746, 1377786225496070, 1377786228342555, 1377786228342555, 1377786228342555]","['romance', 'romance', 'romance', 'romance', 'romance', 'romance', 'romance', 'suspense', 'action-and-adventure', 'romance', 'romance', 'suspense', 'romance']","[1377786225428163, 1377786228291116, 1377786225490221, 1377786225437422, 1377786225470765, 1377786226583444, 1377786227834228, 1377786226612918, 1377786228271607, 1377786226737466]","['shortstories', 'swahindi2', 'fantasy', 'suspense', 'Pratilipi-kalamkar-samman', 'romance']",0.0,0.2857142857142857
5506791950124172,"[1377786226889548, 1377786226889548, 1377786226901439, 1377786226901439, 1377786226959481, 1377786226959481, 1377786227077508, 1377786227077508, 1377786227043805, 1377786227043805]","['novels', 'romance', 'romance', 'novels', 'novels', 'romance', 'novels', 'romance', 'novels', 'romance', 'novels', 'romance', 'romance', 'novels']","[1377786226371875, 1377786226250595, 1377786226721734, 1377786226612455, 1377786226404203, 1377786225970413, 1377786225986127, 1377786226497107, 1377786226456467, 1377786226230871]","['novels', 'romance']",0.0,1.0
